route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_boarding
3,3310,4817431,New Haven - Grand Central Terminal,1545,1,,5,1
3,3310,4816830,New Haven - Grand Central Terminal,1587,1,,5,1
3,3310,4817223,New Haven - Grand Central Terminal,1597,1,,5,1
3,3310,4817033,New Haven - Grand Central Terminal,1535,1,,5,1
3,3310,4816917,New Haven - Grand Central Terminal,1533,1,,5,1
3,3310,4817761,New Haven - Grand Central Terminal,1531,1,,5,1
3,3310,4817746,New Haven - Grand Central Terminal,1567,1,,5,1
3,3310,4817679,New Haven - Grand Central Terminal,1577,1,,5,1
3,3310,4817672,New Haven - Grand Central Terminal,1595,1,,5,1
3,3310,4817482,New Haven - Grand Central Terminal,1511,1,,5,1
3,3310,4817281,New Haven - Grand Central Terminal,1563,1,,5,1
3,3310,4817754,New Haven - Grand Central Terminal,1503,1,,5,1
3,3310,4817174,New Haven - Grand Central Terminal,1539,1,,5,1
3,3310,4817466,NH-State St. - Grand Central Terminal,1581,1,,5,1
3,3310,4817076,NH-State St. - Grand Central Terminal,1583,1,,5,1
3,3310,4816965,NH-State St. - Grand Central Terminal,1555,1,,5,1
4,3310,4817527,New Canaan - Grand Central Terminal,1741,1,,8,1
4,3310,4817752,New Canaan - Grand Central Terminal,1707,1,,8,1
3,3310,4817736,New Rochelle - Grand Central Terminal,1229,1,,5,1
3,3310,4816912,Harrison - Grand Central Terminal,1275,1,,5,1
3,3310,4817735,Harrison - Grand Central Terminal,1213,1,,5,1
3,3310,4817245,Old Greenwich - Grand Central Terminal,1315,1,,5,1
3,3310,4817108,Stamford - Grand Central Terminal,1407,1,,5,1
3,3310,4816858,Stamford - Grand Central Terminal,1393,1,,5,1
3,3310,4816840,Stamford - Grand Central Terminal,1355,1,,5,1
3,3310,4816839,Stamford - Grand Central Terminal,1351,1,,5,1
3,3310,4817708,Stamford - Grand Central Terminal,1307,1,,5,1
3,3310,4817618,Stamford - Grand Central Terminal,1369,1,,5,1
3,3310,4817497,Stamford - Grand Central Terminal,1305,1,,5,1
3,3310,4817128,Stamford - Grand Central Terminal,1363,1,,5,1
3,3310,4816980,Stamford - Grand Central Terminal,1387,1,,5,1
3,3310,4816976,Stamford - Grand Central Terminal,1375,1,,5,1
3,3310,4817696,Stamford - Grand Central Terminal,1359,1,,5,1
3,3310,4817348,Stamford - Grand Central Terminal,1357,1,,5,1
3,3310,4817299,Stamford - Grand Central Terminal,1301,1,,5,1
3,3310,4817240,Stamford - Grand Central Terminal,1395,1,,5,1
3,3310,4816977,Stamford - Grand Central Terminal,1379,1,,5,1
3,3310,4816970,Stamford - Grand Central Terminal,1391,1,,5,1
3,3310,4816964,Stamford - Grand Central Terminal,1349,1,,5,1
3,3310,4817145,South Norwalk - Grand Central Terminal,1441,1,,5,1
3,3310,4817625,South Norwalk - Grand Central Terminal,1437,1,,5,1
4,3310,4817024,Grand Central Terminal - New Canaan,1778,0,,19,1
4,3310,4817642,Grand Central Terminal - New Canaan,1710,0,,19,1
3,3310,4817294,Grand Central Terminal - NH-State St.,1506,0,,16,1
3,3310,4817755,Grand Central Terminal - NH-State St.,1518,0,,16,1
3,3310,4817026,Grand Central Terminal - NH-State St.,1510,0,,16,1
3,3310,4817199,Grand Central Terminal - New Haven,1594,0,,16,1
3,3310,4817577,Grand Central Terminal - New Haven,1588,0,,16,1
3,3310,4817341,Grand Central Terminal - New Haven,1578,0,,16,1
3,3310,4816903,Grand Central Terminal - New Haven,1572,0,,16,1
3,3310,4816902,Grand Central Terminal - New Haven,1570,0,,16,1
3,3310,4817645,Grand Central Terminal - New Haven,1512,0,,16,1
3,3310,4817293,Grand Central Terminal - New Haven,1500,0,,16,1
3,3310,4817172,Grand Central Terminal - New Haven,1532,0,,16,1
3,3310,4817770,Grand Central Terminal - New Haven,1544,0,,16,1
3,3310,4817653,Grand Central Terminal - New Haven,1540,0,,16,1
3,3310,4817035,Grand Central Terminal - New Haven,1538,0,,16,1
3,3310,4817034,Grand Central Terminal - New Haven,1536,0,,16,1
2,3310,4817791,Southeast - Wassaic,981,0,,14,1
2,3310,4817783,Grand Central Terminal - Wassaic,953,0,,14,1
2,3310,4817663,Grand Central Terminal - Wassaic,959,0,,14,1
1,3310,4817465,Grand Central Terminal - Poughkeepsie,843,0,,12,1
1,3310,4817142,Grand Central Terminal - Poughkeepsie,837,0,,12,1
1,3310,4817678,Grand Central Terminal - Poughkeepsie,847,0,,12,1
1,3310,4817623,Grand Central Terminal - Poughkeepsie,831,0,,12,1
1,3310,4817318,Grand Central Terminal - Poughkeepsie,891,0,,12,1
1,3310,4817538,Grand Central Terminal - Poughkeepsie,813,0,,12,1
1,3310,4817297,Grand Central Terminal - Poughkeepsie,809,0,,12,1
1,3310,4817252,Grand Central Terminal - Poughkeepsie,853,0,,12,1
1,3310,4817251,Grand Central Terminal - Poughkeepsie,825,0,,12,1
1,3310,4817782,Grand Central Terminal - Poughkeepsie,885,0,,12,1
1,3310,4817435,Grand Central Terminal - Poughkeepsie,879,0,,12,1
1,3310,4817361,Grand Central Terminal - Poughkeepsie,857,0,,12,1
1,3310,4817181,Grand Central Terminal - Poughkeepsie,871,0,,12,1
1,3310,4816974,Grand Central Terminal - Poughkeepsie,895,0,,12,1
5,3310,4817524,Danbury - South Norwalk,1895,1,,10,1
3,3310,4817525,Bridgeport - Stamford,1923,1,,5,1
3,3310,4817511,Grand Central Terminal - Harrison,1372,0,,16,1
2,3310,4816833,North White Plains - Grand Central Terminal,538,1,,3,1
5,3310,4817220,Danbury - Grand Central Terminal,1833,1,,10,1
5,3310,4816929,Danbury - Grand Central Terminal,1811,1,,10,1
3,3310,4816953,Stamford - Grand Central Terminal,1325,1,,5,1
1,3310,4817454,Poughkeepsie - Grand Central Terminal,876,1,,1,1
1,3310,4817386,Poughkeepsie - Grand Central Terminal,834,1,,1,1
1,3310,4817028,Poughkeepsie - Grand Central Terminal,814,1,,1,1
1,3310,4817051,Poughkeepsie - Grand Central Terminal,888,1,,1,1
1,3310,4816992,Poughkeepsie - Grand Central Terminal,830,1,,1,1
1,3310,4817671,Poughkeepsie - Grand Central Terminal,838,1,,1,1
1,3310,4817662,Poughkeepsie - Grand Central Terminal,884,1,,1,1
1,3310,4817601,Poughkeepsie - Grand Central Terminal,852,1,,1,1
1,3310,4817539,Poughkeepsie - Grand Central Terminal,818,1,,1,1
1,3310,4817420,Poughkeepsie - Grand Central Terminal,816,1,,1,1
1,3310,4817254,Poughkeepsie - Grand Central Terminal,856,1,,1,1
1,3310,4817198,Poughkeepsie - Grand Central Terminal,842,1,,1,1
1,3310,4817186,Poughkeepsie - Grand Central Terminal,880,1,,1,1
1,3310,4817553,Poughkeepsie - Grand Central Terminal,868,1,,1,1
2,3310,4817104,Wassaic - Grand Central Terminal,924,1,,3,1
2,3310,4817484,Wassaic - Grand Central Terminal,910,1,,3,1
5,3310,4817222,Grand Central Terminal - Danbury,1860,0,,21,1
5,3310,4817521,Grand Central Terminal - Danbury,1868,0,,21,1
5,3310,4817155,Stamford - Danbury,1874,0,,21,1
3,3310,4816924,Grand Central Terminal - New Haven,1546,0,,16,1
2,3310,4816857,Wassaic - Southeast,996,1,,3,1
2,3310,4817183,Grand Central Terminal - North White Plains,515,0,,14,1
1,3310,4817437,Poughkeepsie - Croton Harmon,892,1,,1,1
6,3310,4817300,Bridgeport - Waterbury,B1906,0,,48,0
6,3310,4817765,Bridgeport - Waterbury,B1934,0,,48,0
6,3310,4817764,Bridgeport - Waterbury,B1916,0,,48,0
6,3310,4817554,Bridgeport - Waterbury,B1946,0,,48,0
6,3310,4817041,Bridgeport - Waterbury,B1974,0,,48,0
6,3310,4817182,Bridgeport - Waterbury,B1986,0,,48,0
6,3310,4817176,Bridgeport - Waterbury,B1926,0,,48,0
6,3310,4817555,Waterbury - Bridgeport,B1973,1,,47,0
6,3310,4816926,Waterbury - Bridgeport,B1981,1,,47,0
6,3310,4817772,Waterbury - Bridgeport,B1951,1,,47,0
6,3310,4817655,Waterbury - Bridgeport,B1923,1,,47,0
6,3310,4817313,Waterbury - Bridgeport,B1991,1,,47,0
6,3310,4817455,Waterbury - Bridgeport,B1997,1,,47,0
6,3310,4817426,Waterbury - Bridgeport,B1935,1,,47,0
6,3310,4817312,Waterbury - Bridgeport,B1963,1,,47,0
2,3312,4834169,Grand Central Terminal - Crestwood,371,0,,14,1
2,3312,4834048,Grand Central Terminal - Crestwood,359,0,,14,1
2,3312,4834170,Grand Central Terminal - Mt Vernon West,379,0,,14,1
1,3312,4834305,Greystone - Grand Central Terminal,416,1,,1,1
1,3312,4834654,Greystone - Grand Central Terminal,440,1,,1,1
1,3312,4833916,Irvington - Grand Central Terminal,434,1,,1,1
1,3312,4834426,Tarrytown - Grand Central Terminal,436,1,,1,1
1,3312,4834155,Tarrytown - Grand Central Terminal,446,1,,1,1
1,3312,4834688,Tarrytown - Grand Central Terminal,718,1,,1,1
1,3312,4834450,Tarrytown - Grand Central Terminal,442,1,,1,1
1,3312,4834212,Scarborough - Grand Central Terminal,720,1,,1,1
1,3312,4833958,Ossining - Grand Central Terminal,728,1,,1,1
1,3312,4834759,Croton Harmon - Grand Central Terminal,740,1,,1,1
1,3312,4834205,Croton Harmon - Grand Central Terminal,776,1,,1,1
1,3312,4834006,Croton Harmon - Grand Central Terminal,702,1,,1,1
1,3312,4833892,Croton Harmon - Grand Central Terminal,736,1,,1,1
1,3312,4833886,Croton Harmon - Grand Central Terminal,762,1,,1,1
1,3312,4833970,Croton Harmon - Grand Central Terminal,792,1,,1,1
1,3312,4833952,Croton Harmon - Grand Central Terminal,778,1,,1,1
1,3312,4834808,Croton Harmon - Grand Central Terminal,724,1,,1,1
1,3312,4834637,Croton Harmon - Grand Central Terminal,766,1,,1,1
1,3312,4834629,Croton Harmon - Grand Central Terminal,704,1,,1,1
1,3312,4834411,Croton Harmon - Grand Central Terminal,738,1,,1,1
1,3312,4834154,Croton Harmon - Grand Central Terminal,746,1,,1,1
1,3312,4834695,Croton Harmon - Grand Central Terminal,750,1,,1,1
1,3312,4834398,Croton Harmon - Grand Central Terminal,708,1,,1,1
1,3312,4834397,Croton Harmon - Grand Central Terminal,700,1,,1,1
1,3312,4834362,Croton Harmon - Grand Central Terminal,712,1,,1,1
1,3312,4834357,Croton Harmon - Grand Central Terminal,790,1,,1,1
1,3312,4834356,Croton Harmon - Grand Central Terminal,784,1,,1,1
1,3312,4834135,Croton Harmon - Grand Central Terminal,710,1,,1,1
1,3312,4834797,Croton Harmon - Grand Central Terminal,772,1,,1,1
1,3312,4834551,Croton Harmon - Grand Central Terminal,768,1,,1,1
1,3312,4834350,Croton Harmon - Grand Central Terminal,794,1,,1,1
1,3312,4834865,Croton Harmon - Grand Central Terminal,754,1,,1,1
1,3312,4834090,Croton Harmon - Grand Central Terminal,780,1,,1,1
1,3312,4834291,Croton Harmon - Grand Central Terminal,744,1,,1,1
1,3312,4834031,Croton Harmon - Grand Central Terminal,748,1,,1,1
1,3312,4834331,Croton Harmon - Grand Central Terminal,770,1,,1,1
1,3312,4834465,Croton Harmon - Grand Central Terminal,730,1,,1,1
1,3312,4834271,Croton Harmon - Grand Central Terminal,758,1,,1,1
1,3312,4834816,Croton Harmon - Grand Central Terminal,782,1,,1,1
1,3312,4834812,Croton Harmon - Grand Central Terminal,796,1,,1,1
1,3312,4834645,Croton Harmon - Grand Central Terminal,742,1,,1,1
1,3312,4834456,Croton Harmon - Grand Central Terminal,774,1,,1,1
1,3312,4834222,Croton Harmon - Grand Central Terminal,714,1,,1,1
1,3312,4834219,Croton Harmon - Grand Central Terminal,788,1,,1,1
1,3312,4834218,Croton Harmon - Grand Central Terminal,732,1,,1,1
2,3312,4834268,Hartsdale - Grand Central Terminal,532,1,,3,1
2,3312,4834768,North White Plains - Grand Central Terminal,502,1,,3,1
2,3312,4834538,North White Plains - Grand Central Terminal,578,1,,3,1
2,3312,4834829,North White Plains - Grand Central Terminal,306,1,,3,1
2,3312,4834717,North White Plains - Grand Central Terminal,520,1,,3,1
2,3312,4834024,North White Plains - Grand Central Terminal,576,1,,3,1
2,3312,4833977,North White Plains - Grand Central Terminal,568,1,,3,1
2,3312,4833882,North White Plains - Grand Central Terminal,534,1,,3,1
2,3312,4833934,North White Plains - Grand Central Terminal,588,1,,3,1
2,3312,4833926,North White Plains - Grand Central Terminal,560,1,,3,1
2,3312,4833919,North White Plains - Grand Central Terminal,556,1,,3,1
2,3312,4834163,North White Plains - Grand Central Terminal,508,1,,3,1
2,3312,4834158,North White Plains - Grand Central Terminal,590,1,,3,1
2,3312,4834685,North White Plains - Grand Central Terminal,552,1,,3,1
2,3312,4834680,North White Plains - Grand Central Terminal,586,1,,3,1
2,3312,4834077,North White Plains - Grand Central Terminal,554,1,,3,1
2,3312,4834561,North White Plains - Grand Central Terminal,580,1,,3,1
2,3312,4834376,North White Plains - Grand Central Terminal,540,1,,3,1
2,3312,4834099,North White Plains - Grand Central Terminal,566,1,,3,1
2,3312,4834844,North White Plains - Grand Central Terminal,598,1,,3,1
2,3312,4834524,North White Plains - Grand Central Terminal,536,1,,3,1
2,3312,4834308,North White Plains - Grand Central Terminal,558,1,,3,1
2,3312,4834041,North White Plains - Grand Central Terminal,506,1,,3,1
2,3312,4834040,North White Plains - Grand Central Terminal,504,1,,3,1
2,3312,4834726,North White Plains - Grand Central Terminal,594,1,,3,1
2,3312,4834704,North White Plains - Grand Central Terminal,562,1,,3,1
2,3312,4834269,North White Plains - Grand Central Terminal,548,1,,3,1
2,3312,4834245,North White Plains - Grand Central Terminal,574,1,,3,1
2,3312,4834665,North White Plains - Grand Central Terminal,584,1,,3,1
2,3312,4834615,North White Plains - Grand Central Terminal,596,1,,3,1
2,3312,4834440,North White Plains - Grand Central Terminal,582,1,,3,1
2,3312,4834229,North White Plains - Grand Central Terminal,512,1,,3,1
2,3312,4834227,North White Plains - Grand Central Terminal,510,1,,3,1
2,3312,4834225,North White Plains - Grand Central Terminal,300,1,,3,1
2,3312,4834223,North White Plains - Grand Central Terminal,564,1,,3,1
2,3312,4834203,Mount Kisco - Grand Central Terminal,672,1,,3,1
2,3312,4834020,Mount Kisco - Grand Central Terminal,692,1,,3,1
2,3312,4833911,Mount Kisco - Grand Central Terminal,632,1,,3,1
2,3312,4834409,Mount Kisco - Grand Central Terminal,688,1,,3,1
2,3312,4834144,Mount Kisco - Grand Central Terminal,646,1,,3,1
2,3312,4834527,Mount Kisco - Grand Central Terminal,636,1,,3,1
2,3312,4834296,Mount Kisco - Grand Central Terminal,628,1,,3,1
2,3312,4834742,Mount Kisco - Grand Central Terminal,684,1,,3,1
2,3312,4834653,Mount Kisco - Grand Central Terminal,650,1,,3,1
2,3312,4834649,Golden's Bridge - Grand Central Terminal,618,1,,3,1
2,3312,4834752,Southeast - Grand Central Terminal,694,1,,3,1
2,3312,4834751,Southeast - Grand Central Terminal,686,1,,3,1
2,3312,4834532,Southeast - Grand Central Terminal,690,1,,3,1
2,3312,4834472,Southeast - Grand Central Terminal,634,1,,3,1
2,3312,4834471,Southeast - Grand Central Terminal,614,1,,3,1
2,3312,4834204,Southeast - Grand Central Terminal,676,1,,3,1
2,3312,4834202,Southeast - Grand Central Terminal,670,1,,3,1
2,3312,4834011,Southeast - Grand Central Terminal,648,1,,3,1
2,3312,4834010,Southeast - Grand Central Terminal,640,1,,3,1
2,3312,4833897,Southeast - Grand Central Terminal,616,1,,3,1
2,3312,4833961,Southeast - Grand Central Terminal,610,1,,3,1
2,3312,4833956,Southeast - Grand Central Terminal,602,1,,3,1
2,3312,4833909,Southeast - Grand Central Terminal,630,1,,3,1
2,3312,4834807,Southeast - Grand Central Terminal,680,1,,3,1
2,3312,4834403,Southeast - Grand Central Terminal,638,1,,3,1
2,3312,4834687,Southeast - Grand Central Terminal,606,1,,3,1
2,3312,4834078,Southeast - Grand Central Terminal,604,1,,3,1
2,3312,4834128,Southeast - Grand Central Terminal,656,1,,3,1
2,3312,4834347,Southeast - Grand Central Terminal,608,1,,3,1
2,3312,4834390,Southeast - Grand Central Terminal,652,1,,3,1
2,3312,4834512,Southeast - Grand Central Terminal,682,1,,3,1
2,3312,4834511,Southeast - Grand Central Terminal,664,1,,3,1
2,3312,4834509,Southeast - Grand Central Terminal,660,1,,3,1
2,3312,4834463,Southeast - Grand Central Terminal,696,1,,3,1
2,3312,4834270,Southeast - Grand Central Terminal,644,1,,3,1
2,3312,4834256,Southeast - Grand Central Terminal,698,1,,3,1
2,3312,4834248,Southeast - Grand Central Terminal,600,1,,3,1
2,3312,4834217,Southeast - Grand Central Terminal,612,1,,3,1
1,3312,4834088,Yankees-E153 St. - Grand Central Terminal,7106,1,,2,1
1,3312,4834455,Yankees-E153 St. - Grand Central Terminal,7716,1,,2,1
2,3312,4833980,Mt Vernon West - Grand Central Terminal,324,1,,3,1
2,3312,4834543,Crestwood - Grand Central Terminal,522,1,,3,1
2,3312,4834714,Crestwood - Grand Central Terminal,316,1,,3,1
2,3312,4834600,Crestwood - Grand Central Terminal,314,1,,3,1
2,3312,4834449,Crestwood - Grand Central Terminal,334,1,,3,1
2,3312,4834239,Crestwood - Grand Central Terminal,336,1,,3,1
2,3312,4834539,Grand Central Terminal - Southeast,617,0,,14,1
2,3312,4834019,Grand Central Terminal - Southeast,691,0,,14,1
2,3312,4834005,Grand Central Terminal - Southeast,635,0,,14,1
2,3312,4833891,Grand Central Terminal - Southeast,601,0,,14,1
2,3312,4833883,Grand Central Terminal - Southeast,649,0,,14,1
2,3312,4834571,Grand Central Terminal - Southeast,675,0,,14,1
2,3312,4833963,Grand Central Terminal - Southeast,613,0,,14,1
2,3312,4833962,Grand Central Terminal - Southeast,611,0,,14,1
2,3312,4833957,Grand Central Terminal - Southeast,679,0,,14,1
2,3312,4833910,Grand Central Terminal - Southeast,631,0,,14,1
2,3312,4833908,Grand Central Terminal - Southeast,627,0,,14,1
2,3312,4834616,Grand Central Terminal - Southeast,651,0,,14,1
2,3312,4834410,Grand Central Terminal - Southeast,693,0,,14,1
2,3312,4834159,Grand Central Terminal - Southeast,619,0,,14,1
2,3312,4834143,Grand Central Terminal - Southeast,645,0,,14,1
2,3312,4834142,Grand Central Terminal - Southeast,641,0,,14,1
2,3312,4834141,Grand Central Terminal - Southeast,639,0,,14,1
2,3312,4834081,Grand Central Terminal - Southeast,681,0,,14,1
2,3312,4834079,Grand Central Terminal - Southeast,605,0,,14,1
2,3312,4834129,Grand Central Terminal - Southeast,663,0,,14,1
2,3312,4834346,Grand Central Terminal - Southeast,603,0,,14,1
2,3312,4834070,Grand Central Terminal - Southeast,671,0,,14,1
2,3312,4834853,Grand Central Terminal - Southeast,699,0,,14,1
2,3312,4834852,Grand Central Terminal - Southeast,655,0,,14,1
2,3312,4834033,Grand Central Terminal - Southeast,623,0,,14,1
2,3312,4834743,Grand Central Terminal - Southeast,685,0,,14,1
2,3312,4834734,Grand Central Terminal - Southeast,653,0,,14,1
2,3312,4834502,Grand Central Terminal - Southeast,615,0,,14,1
2,3312,4834280,Grand Central Terminal - Southeast,689,0,,14,1
2,3312,4834279,Grand Central Terminal - Southeast,687,0,,14,1
2,3312,4834282,Grand Central Terminal - Southeast,695,0,,14,1
2,3312,4834254,Grand Central Terminal - Brewster,659,0,,14,1
2,3312,4833950,Grand Central Terminal - Mount Kisco,669,0,,14,1
2,3312,4834404,Grand Central Terminal - Mount Kisco,643,0,,14,1
2,3312,4834130,Grand Central Terminal - Mount Kisco,665,0,,14,1
2,3312,4834338,Grand Central Terminal - Mount Kisco,677,0,,14,1
2,3312,4834337,Grand Central Terminal - Mount Kisco,673,0,,14,1
2,3312,4834391,Grand Central Terminal - Mount Kisco,657,0,,14,1
2,3312,4834772,Grand Central Terminal - North White Plains,523,0,,14,1
2,3312,4834769,Grand Central Terminal - North White Plains,505,0,,14,1
2,3312,4834542,Grand Central Terminal - North White Plains,501,0,,14,1
2,3312,4834840,Grand Central Terminal - North White Plains,555,0,,14,1
2,3312,4834834,Grand Central Terminal - North White Plains,539,0,,14,1
2,3312,4834830,Grand Central Terminal - North White Plains,509,0,,14,1
2,3312,4834724,Grand Central Terminal - North White Plains,545,0,,14,1
2,3312,4834716,Grand Central Terminal - North White Plains,517,0,,14,1
2,3312,4834009,Grand Central Terminal - North White Plains,535,0,,14,1
2,3312,4834575,Grand Central Terminal - North White Plains,607,0,,14,1
2,3312,4833972,Grand Central Terminal - North White Plains,567,0,,14,1
2,3312,4833971,Grand Central Terminal - North White Plains,563,0,,14,1
2,3312,4833947,Grand Central Terminal - North White Plains,549,0,,14,1
2,3312,4833933,Grand Central Terminal - North White Plains,587,0,,14,1
2,3312,4833907,Grand Central Terminal - North White Plains,503,0,,14,1
2,3312,4834779,Grand Central Terminal - North White Plains,529,0,,14,1
2,3312,4834428,Grand Central Terminal - North White Plains,525,0,,14,1
2,3312,4834162,Grand Central Terminal - North White Plains,351,0,,14,1
2,3312,4834173,Grand Central Terminal - North White Plains,527,0,,14,1
2,3312,4834686,Grand Central Terminal - North White Plains,553,0,,14,1
2,3312,4834120,Grand Central Terminal - North White Plains,599,0,,14,1
